2018-08-09 12:10:06,045 [INFO   ] local-test13 >> Starting kill query Thread: local-test13
2018-08-09 17:23:22,964 [DEBUG  ] local-test13 >> get the information_schema.processlist on this moment: D:\deploy\test3\mykill\processlist_local-test13.txt
2018-08-09 17:23:22,978 [DEBUG  ] local-test13 >> this threads COULD be killed: defaultdict(<class 'list'>, {'gaotuan': [32]})
2018-08-09 17:23:22,978 [INFO   ] local-test13 >> (gaotuan) run in dry_run=1 mode , do not kill, but take status snapshot the first time
2018-08-09 17:23:22,978 [DEBUG  ] local-test13 >> begin check active session  from  information_schema.processlist
2018-08-09 17:23:24,991 [DEBUG  ] local-test13 >> no section id_local-test13 found in mysqk.ini, use comm section
2018-08-09 17:23:25,009 [DEBUG  ] local-test13 >> no section id_local-test13 found in mysqk.ini, use comm section
2018-08-09 17:23:25,010 [DEBUG  ] local-test13 >> get the information_schema.processlist on this moment: D:\deploy\test3\mykill\processlist_local-test13.txt
2018-08-09 17:23:25,073 [DEBUG  ] local-test13 >> this threads COULD be killed: defaultdict(<class 'list'>, {'gaotuan': [32]})
2018-08-09 17:23:25,073 [INFO   ] local-test13 >> (gaotuan) run in dry_run=1 mode , do not kill, but take status snapshot the first time
2018-08-09 17:23:25,074 [DEBUG  ] local-test13 >> begin check active session  from  information_schema.processlist
2018-08-09 17:23:27,088 [DEBUG  ] local-test13 >> no section id_local-test13 found in mysqk.ini, use comm section
2018-08-09 17:23:27,101 [DEBUG  ] local-test13 >> no section id_local-test13 found in mysqk.ini, use comm section
2018-08-09 17:23:27,102 [DEBUG  ] local-test13 >> get the information_schema.processlist on this moment: D:\deploy\test3\mykill\processlist_local-test13.txt
2018-08-09 17:23:27,153 [DEBUG  ] local-test13 >> this threads COULD be killed: defaultdict(<class 'list'>, {'gaotuan': [32]})
2018-08-09 17:23:27,154 [INFO   ] local-test13 >> (gaotuan) run in dry_run=1 mode , do not kill, but take status snapshot the first time
2018-08-09 17:23:27,155 [DEBUG  ] local-test13 >> begin check active session  from  information_schema.processlist
2018-08-09 17:23:29,184 [DEBUG  ] local-test13 >> no section id_local-test13 found in mysqk.ini, use comm section
2018-08-09 17:23:29,190 [DEBUG  ] local-test13 >> no section id_local-test13 found in mysqk.ini, use comm section
2018-08-09 17:23:29,191 [DEBUG  ] local-test13 >> get the information_schema.processlist on this moment: D:\deploy\test3\mykill\processlist_local-test13.txt
2018-08-09 17:23:29,214 [DEBUG  ] local-test13 >> this threads COULD be killed: defaultdict(<class 'list'>, {'gaotuan': [32]})
2018-08-09 17:23:29,215 [INFO   ] local-test13 >> (gaotuan) run in dry_run=1 mode , do not kill, but take status snapshot the first time
2018-08-09 17:23:29,216 [DEBUG  ] local-test13 >> begin check active session  from  information_schema.processlist
2018-08-09 17:23:31,223 [DEBUG  ] local-test13 >> no section id_local-test13 found in mysqk.ini, use comm section
2018-08-09 17:23:31,230 [DEBUG  ] local-test13 >> no section id_local-test13 found in mysqk.ini, use comm section
2018-08-09 17:23:31,230 [DEBUG  ] local-test13 >> get the information_schema.processlist on this moment: D:\deploy\test3\mykill\processlist_local-test13.txt
2018-08-09 17:23:31,257 [DEBUG  ] local-test13 >> this threads COULD be killed: defaultdict(<class 'list'>, {'gaotuan': [32]})
2018-08-09 17:23:31,258 [INFO   ] local-test13 >> (gaotuan) run in dry_run=1 mode , do not kill, but take status snapshot the first time
2018-08-09 17:23:31,258 [DEBUG  ] local-test13 >> begin check active session  from  information_schema.processlist
2018-08-09 17:23:33,263 [INFO   ] local-test13 >> (gaotuan) MySQL try ping to keep session alive
2018-08-09 17:23:33,276 [DEBUG  ] local-test13 >> no section id_local-test13 found in mysqk.ini, use comm section
2018-08-09 17:23:33,277 [DEBUG  ] local-test13 >> get the information_schema.processlist on this moment: D:\deploy\test3\mykill\processlist_local-test13.txt
2018-08-09 17:23:33,327 [DEBUG  ] local-test13 >> this threads COULD be killed: defaultdict(<class 'list'>, {'gaotuan': [32]})
2018-08-09 17:23:33,328 [INFO   ] local-test13 >> (gaotuan) run in dry_run=1 mode , do not kill, but take status snapshot the first time
2018-08-09 17:23:33,329 [DEBUG  ] local-test13 >> begin check active session  from  information_schema.processlist
2018-08-09 17:23:35,338 [DEBUG  ] local-test13 >> no section id_local-test13 found in mysqk.ini, use comm section
2018-08-09 17:23:35,347 [DEBUG  ] local-test13 >> no section id_local-test13 found in mysqk.ini, use comm section
2018-08-09 17:23:35,348 [DEBUG  ] local-test13 >> get the information_schema.processlist on this moment: D:\deploy\test3\mykill\processlist_local-test13.txt
2018-08-09 17:23:35,376 [DEBUG  ] local-test13 >> this threads COULD be killed: defaultdict(<class 'list'>, {'gaotuan': [32]})
2018-08-09 17:23:35,377 [INFO   ] local-test13 >> (gaotuan) run in dry_run=1 mode , do not kill, but take status snapshot the first time
2018-08-09 17:23:35,377 [DEBUG  ] local-test13 >> begin check active session  from  information_schema.processlist
2018-08-09 17:23:37,384 [DEBUG  ] local-test13 >> no section id_local-test13 found in mysqk.ini, use comm section
2018-08-09 17:23:37,388 [DEBUG  ] local-test13 >> no section id_local-test13 found in mysqk.ini, use comm section
2018-08-09 17:23:37,388 [DEBUG  ] local-test13 >> get the information_schema.processlist on this moment: D:\deploy\test3\mykill\processlist_local-test13.txt
2018-08-09 17:23:37,411 [DEBUG  ] local-test13 >> this threads COULD be killed: defaultdict(<class 'list'>, {'gaotuan': [32]})
2018-08-09 17:23:37,412 [INFO   ] local-test13 >> (gaotuan) run in dry_run=1 mode , do not kill, but take status snapshot the first time
2018-08-09 17:23:37,412 [DEBUG  ] local-test13 >> begin check active session  from  information_schema.processlist
2018-08-09 17:23:39,419 [DEBUG  ] local-test13 >> no section id_local-test13 found in mysqk.ini, use comm section
2018-08-09 17:23:39,428 [DEBUG  ] local-test13 >> no section id_local-test13 found in mysqk.ini, use comm section
2018-08-09 17:23:39,429 [DEBUG  ] local-test13 >> get the information_schema.processlist on this moment: D:\deploy\test3\mykill\processlist_local-test13.txt
2018-08-09 17:23:39,451 [DEBUG  ] local-test13 >> this threads COULD be killed: defaultdict(<class 'list'>, {'gaotuan': [32]})
2018-08-09 17:23:39,451 [INFO   ] local-test13 >> (gaotuan) run in dry_run=1 mode , do not kill, but take status snapshot the first time
2018-08-09 17:23:39,451 [DEBUG  ] local-test13 >> begin check active session  from  information_schema.processlist
2018-08-09 17:23:41,466 [DEBUG  ] local-test13 >> no section id_local-test13 found in mysqk.ini, use comm section
2018-08-09 17:23:41,479 [DEBUG  ] local-test13 >> no section id_local-test13 found in mysqk.ini, use comm section
2018-08-09 17:23:41,480 [DEBUG  ] local-test13 >> get the information_schema.processlist on this moment: D:\deploy\test3\mykill\processlist_local-test13.txt
2018-08-09 17:23:41,542 [DEBUG  ] local-test13 >> this threads COULD be killed: defaultdict(<class 'list'>, {'gaotuan': [32]})
2018-08-09 17:23:41,542 [INFO   ] local-test13 >> (gaotuan) run in dry_run=1 mode , do not kill, but take status snapshot the first time
2018-08-09 17:23:41,543 [DEBUG  ] local-test13 >> begin check active session  from  information_schema.processlist
2018-08-09 17:23:43,596 [DEBUG  ] local-test13 >> no section id_local-test13 found in mysqk.ini, use comm section
2018-08-09 17:23:43,604 [DEBUG  ] local-test13 >> no section id_local-test13 found in mysqk.ini, use comm section
2018-08-09 17:23:43,604 [DEBUG  ] local-test13 >> get the information_schema.processlist on this moment: D:\deploy\test3\mykill\processlist_local-test13.txt
2018-08-09 17:23:43,643 [DEBUG  ] local-test13 >> this threads COULD be killed: defaultdict(<class 'list'>, {'gaotuan': [32]})
2018-08-09 17:23:43,645 [INFO   ] local-test13 >> (gaotuan) run in dry_run=1 mode , do not kill, but take status snapshot the first time
2018-08-09 17:23:43,647 [DEBUG  ] local-test13 >> begin check active session  from  information_schema.processlist
2018-08-09 17:23:45,652 [INFO   ] local-test13 >> (gaotuan) MySQL try ping to keep session alive
2018-08-09 17:23:45,662 [DEBUG  ] local-test13 >> no section id_local-test13 found in mysqk.ini, use comm section
2018-08-09 17:23:45,662 [DEBUG  ] local-test13 >> get the information_schema.processlist on this moment: D:\deploy\test3\mykill\processlist_local-test13.txt
2018-08-09 17:23:45,700 [DEBUG  ] local-test13 >> this threads COULD be killed: defaultdict(<class 'list'>, {'gaotuan': [32]})
2018-08-09 17:23:45,700 [INFO   ] local-test13 >> (gaotuan) run in dry_run=1 mode , do not kill, but take status snapshot the first time
2018-08-09 17:23:45,700 [DEBUG  ] local-test13 >> begin check active session  from  information_schema.processlist
2018-08-09 17:23:47,711 [DEBUG  ] local-test13 >> no section id_local-test13 found in mysqk.ini, use comm section
2018-08-09 17:23:47,726 [DEBUG  ] local-test13 >> no section id_local-test13 found in mysqk.ini, use comm section
2018-08-09 17:23:47,726 [DEBUG  ] local-test13 >> get the information_schema.processlist on this moment: D:\deploy\test3\mykill\processlist_local-test13.txt
2018-08-09 17:23:47,758 [DEBUG  ] local-test13 >> this threads COULD be killed: defaultdict(<class 'list'>, {'gaotuan': [32]})
2018-08-09 17:23:47,759 [INFO   ] local-test13 >> (gaotuan) run in dry_run=1 mode , do not kill, but take status snapshot the first time
2018-08-09 17:23:47,760 [DEBUG  ] local-test13 >> begin check active session  from  information_schema.processlist
2018-08-09 17:23:49,814 [DEBUG  ] local-test13 >> no section id_local-test13 found in mysqk.ini, use comm section
2018-08-09 17:23:49,819 [DEBUG  ] local-test13 >> no section id_local-test13 found in mysqk.ini, use comm section
2018-08-09 17:23:49,820 [DEBUG  ] local-test13 >> get the information_schema.processlist on this moment: D:\deploy\test3\mykill\processlist_local-test13.txt
2018-08-09 17:23:49,854 [DEBUG  ] local-test13 >> this threads COULD be killed: defaultdict(<class 'list'>, {'gaotuan': [32]})
2018-08-09 17:23:49,855 [INFO   ] local-test13 >> (gaotuan) run in dry_run=1 mode , do not kill, but take status snapshot the first time
2018-08-09 17:23:49,855 [DEBUG  ] local-test13 >> begin check active session  from  information_schema.processlist
2018-08-09 17:23:51,870 [DEBUG  ] local-test13 >> no section id_local-test13 found in mysqk.ini, use comm section
2018-08-09 17:23:51,882 [DEBUG  ] local-test13 >> no section id_local-test13 found in mysqk.ini, use comm section
2018-08-09 17:23:51,884 [DEBUG  ] local-test13 >> get the information_schema.processlist on this moment: D:\deploy\test3\mykill\processlist_local-test13.txt
2018-08-09 17:23:51,918 [DEBUG  ] local-test13 >> this threads COULD be killed: defaultdict(<class 'list'>, {'gaotuan': [32]})
2018-08-09 17:23:51,919 [INFO   ] local-test13 >> (gaotuan) run in dry_run=1 mode , do not kill, but take status snapshot the first time
2018-08-09 17:23:51,919 [DEBUG  ] local-test13 >> begin check active session  from  information_schema.processlist
2018-08-09 17:23:53,932 [DEBUG  ] local-test13 >> no section id_local-test13 found in mysqk.ini, use comm section
2018-08-09 17:23:53,944 [DEBUG  ] local-test13 >> no section id_local-test13 found in mysqk.ini, use comm section
2018-08-09 17:23:53,945 [DEBUG  ] local-test13 >> get the information_schema.processlist on this moment: D:\deploy\test3\mykill\processlist_local-test13.txt
2018-08-09 17:23:54,006 [DEBUG  ] local-test13 >> this threads COULD be killed: defaultdict(<class 'list'>, {'gaotuan': [32]})
2018-08-09 17:23:54,007 [INFO   ] local-test13 >> (gaotuan) run in dry_run=1 mode , do not kill, but take status snapshot the first time
2018-08-09 17:23:54,007 [DEBUG  ] local-test13 >> begin check active session  from  information_schema.processlist
2018-08-09 17:23:56,015 [DEBUG  ] local-test13 >> no section id_local-test13 found in mysqk.ini, use comm section
2018-08-09 17:23:56,023 [DEBUG  ] local-test13 >> no section id_local-test13 found in mysqk.ini, use comm section
2018-08-09 17:23:56,023 [DEBUG  ] local-test13 >> get the information_schema.processlist on this moment: D:\deploy\test3\mykill\processlist_local-test13.txt
2018-08-09 17:23:56,056 [DEBUG  ] local-test13 >> this threads COULD be killed: defaultdict(<class 'list'>, {'gaotuan': [32]})
2018-08-09 17:23:56,056 [INFO   ] local-test13 >> (gaotuan) run in dry_run=1 mode , do not kill, but take status snapshot the first time
2018-08-09 17:23:56,057 [DEBUG  ] local-test13 >> begin check active session  from  information_schema.processlist
2018-08-09 17:23:58,061 [INFO   ] local-test13 >> (gaotuan) MySQL try ping to keep session alive
2018-08-09 17:23:58,068 [DEBUG  ] local-test13 >> no section id_local-test13 found in mysqk.ini, use comm section
2018-08-09 17:23:58,069 [DEBUG  ] local-test13 >> get the information_schema.processlist on this moment: D:\deploy\test3\mykill\processlist_local-test13.txt
2018-08-09 17:23:58,086 [DEBUG  ] local-test13 >> this threads COULD be killed: defaultdict(<class 'list'>, {'gaotuan': [32]})
2018-08-09 17:23:58,086 [INFO   ] local-test13 >> (gaotuan) run in dry_run=1 mode , do not kill, but take status snapshot the first time
2018-08-09 17:23:58,086 [DEBUG  ] local-test13 >> begin check active session  from  information_schema.processlist
2018-08-09 17:24:00,096 [DEBUG  ] local-test13 >> no section id_local-test13 found in mysqk.ini, use comm section
2018-08-09 17:24:00,104 [DEBUG  ] local-test13 >> no section id_local-test13 found in mysqk.ini, use comm section
2018-08-09 17:24:00,106 [DEBUG  ] local-test13 >> get the information_schema.processlist on this moment: D:\deploy\test3\mykill\processlist_local-test13.txt
2018-08-09 17:24:00,173 [DEBUG  ] local-test13 >> this threads COULD be killed: defaultdict(<class 'list'>, {'gaotuan': [32]})
2018-08-09 17:24:00,174 [INFO   ] local-test13 >> (gaotuan) run in dry_run=1 mode , do not kill, but take status snapshot the first time
2018-08-09 17:24:00,175 [DEBUG  ] local-test13 >> begin check active session  from  information_schema.processlist
2018-08-09 17:24:02,226 [DEBUG  ] local-test13 >> no section id_local-test13 found in mysqk.ini, use comm section
2018-08-09 17:24:02,232 [DEBUG  ] local-test13 >> no section id_local-test13 found in mysqk.ini, use comm section
2018-08-09 17:24:02,233 [DEBUG  ] local-test13 >> get the information_schema.processlist on this moment: D:\deploy\test3\mykill\processlist_local-test13.txt
2018-08-09 17:24:02,263 [DEBUG  ] local-test13 >> this threads COULD be killed: defaultdict(<class 'list'>, {'gaotuan': [32]})
2018-08-09 17:24:02,264 [INFO   ] local-test13 >> (gaotuan) run in dry_run=1 mode , do not kill, but take status snapshot the first time
2018-08-09 17:24:02,264 [DEBUG  ] local-test13 >> begin check active session  from  information_schema.processlist
2018-08-09 17:24:04,287 [DEBUG  ] local-test13 >> no section id_local-test13 found in mysqk.ini, use comm section
2018-08-09 17:24:04,291 [DEBUG  ] local-test13 >> no section id_local-test13 found in mysqk.ini, use comm section
2018-08-09 17:24:04,291 [DEBUG  ] local-test13 >> get the information_schema.processlist on this moment: D:\deploy\test3\mykill\processlist_local-test13.txt
2018-08-09 17:24:04,309 [DEBUG  ] local-test13 >> this threads COULD be killed: defaultdict(<class 'list'>, {'gaotuan': [32]})
2018-08-09 17:24:04,310 [INFO   ] local-test13 >> (gaotuan) run in dry_run=1 mode , do not kill, but take status snapshot the first time
2018-08-09 17:24:04,310 [DEBUG  ] local-test13 >> begin check active session  from  information_schema.processlist
